id,marca,nome,categoria,tipo,n_varianti,prezzo_da,prezzo_a,url
26626,airrus,AIRrus Mercurial Casting Monopezzo,Spinning e Casting,grouped,1,180.00,180.00,https://clanpesca.com/prodotto/airrus-mercurial-casting-monopezzo/
26611,airrus,AIRrus Mercurial Spinning Monopezzo,Spinning e Casting,grouped,1,229.00,229.00,https://clanpesca.com/prodotto/airrus-mercurial-spinning-monopezzo/
26637,airrus,AIRrus Spinning Marmorea,Spinning e Casting,simple,0,299.99,299.99,https://clanpesca.com/prodotto/airrus-spinning-marmorea/
26601,airrus,AIRrus Ultra Spinning 2 Pezzi,Spinning e Casting,grouped,1,148.00,148.00,https://clanpesca.com/prodotto/airrus-ultra-spinning-2-pezzi/
33112,ardent,Spray Anticorrosione Ardent Reel Guard per Mulinelli e Attrezzatura da Mare,Lubrificanti e Manutenzione,simple,0,7.60,7.60,https://clanpesca.com/prodotto/spray-anticorrosione-ardent-reel-guard-per-mulinelli-e-attrezzatura-da-mare/
15547,bait-breath,Bait Breath Bys Craw 3.5,Creature & Craw,grouped,1,4.95,4.95,https://clanpesca.com/prodotto/baith-breath-bys-craw-3-5/
15537,bait-breath,Bait Breath Bys Craw 4.5,Creature & Craw,grouped,2,4.95,4.95,https://clanpesca.com/prodotto/baith-breath-bys-craw-4-5/
33460,bass-puzzle,Bass Puzzle Grass Piece,Luccio,grouped,6,21.98,22.98,https://clanpesca.com/prodotto/bass-puzzle-grass-piece/
33473,bass-puzzle,Bass Puzzle Grass Piece Flex 5/8 Oz,Luccio,grouped,2,22.98,22.98,https://clanpesca.com/prodotto/bass-puzzle-grass-piece-flex-5-8-oz/
20277,big-one,Big One Cappellino NU STAR Classic,Abbigliamento,grouped,2,42.00,42.00,https://clanpesca.com/prodotto/big-one-cappellino-nu-star-classic/
20270,big-one,"Big One Cappellino Snapback ""BOLD""",Abbigliamento,grouped,2,35.00,35.00,https://clanpesca.com/prodotto/big-one-cappellino-snapback-bold/
20259,big-one,"Big One Cappellino Snapback ""CLASSIC""",Cappellini,grouped,2,35.00,35.00,https://clanpesca.com/prodotto/big-one-cappellino-snapback-classic/
20239,big-one,Big One Maglia Cappuccio Protezione UPF50+ “AMAZZONIA”,Abbigliamento,grouped,2,117.00,117.00,https://clanpesca.com/prodotto/big-one-maglia-cappuccio-protezione-upf50-amazzonia/
20226,big-one,Big One Maglia Protezione Solare UPF50+ “DARSA” Trama Batimetrica,Abbigliamento,grouped,2,75.00,75.00,https://clanpesca.com/prodotto/big-one-maglia-protezione-solare-upf50-darsa-trama-batimetrica/
20290,big-one,Big One Sacca Porta Esche WRAP 8',Mare,simple,0,72.00,72.00,https://clanpesca.com/prodotto/big-one-sacca-porta-esche-wrap-8/
20339,big-one,Big One T-Shirt “BASIC” – Regular Fit Bianco,Abbigliamento,grouped,2,32.00,32.00,https://clanpesca.com/prodotto/big-one-t-shirt-basic-regular-fit-bianco/
20344,big-one,Big One T-Shirt “BASIC” – Regular Fit Nero,Abbigliamento,grouped,3,32.00,32.00,https://clanpesca.com/prodotto/big-one-t-shirt-basic-regular-fit-nero/
20359,big-one,Big One T-Shirt “FTCZ MOSQUITO EDITION” Grigio Scuro,Abbigliamento,grouped,2,42.00,42.00,https://clanpesca.com/prodotto/big-one-t-shirt-ftcz-mosquito-edition-regular-fit-grigio-scuro/
20352,big-one,Big OneT-Shirt “PICKY” – Regular Fit Senape,Abbigliamento,grouped,2,37.00,37.00,https://clanpesca.com/prodotto/la-big-onet-shirt-picky-regular-fit-senape/
23307,bkk,Amo BKK Muse,Spinning e Casting,grouped,7,5.50,5.50,https://clanpesca.com/prodotto/amo-bkk-muse/
23200,bkk,Amo BKK Titan Diver+,Mare,grouped,5,10.50,14.90,https://clanpesca.com/prodotto/amo-bkk-titan-diver/
23210,bkk,Amo BKK Titan Rider,Mare,grouped,6,7.90,10.00,https://clanpesca.com/prodotto/amo-bkk-titan/
23331,bkk,BKK Assist Spear 21 SS,Spinning e Casting,grouped,7,8.90,8.90,https://clanpesca.com/prodotto/bkk-assist-spear-21/
23338,bkk,BKK Assist Spear UVO,Spinning e Casting,grouped,7,9.90,9.90,https://clanpesca.com/prodotto/bkk-assist-spear-uvo/
26220,bkk,BKK Basilisk,Spinning e Casting,grouped,6,5.50,5.50,https://clanpesca.com/prodotto/bkk-basilisk/
28015,bkk,BKK CHAIN-21 STINGER,Luccio,grouped,3,5.99,5.99,https://clanpesca.com/prodotto/bkk-chain-21-stinger/
23446,bkk,BKK Chaser Punch LRF,Mare,grouped,7,6.50,6.50,https://clanpesca.com/prodotto/bkk-chaser-punch-lrf/
23257,bkk,BKK Chimera,Spinning e Casting,grouped,7,5.80,5.80,https://clanpesca.com/prodotto/bkk-chimera/
24618,bkk,BKK Complete Armor Point OCD Kit,Spinning e Casting,simple,0,275.00,275.00,https://clanpesca.com/prodotto/bkk-complete-armor-point/
23393,bkk,BKK Crane Swivel 62,Mare,grouped,6,4.00,4.00,https://clanpesca.com/prodotto/bkk-crane-swivel-62/
26309,bkk,BKK Dropshot Armor Point,Spinning e Casting,grouped,5,5.50,5.50,https://clanpesca.com/prodotto/bkk-dropshot-armor-point/
26268,bkk,BKK Dropshot Long Shank Armor Point,Spinning e Casting,grouped,5,6.49,6.49,https://clanpesca.com/prodotto/bkk-dropshot-long-shank/
23239,bkk,BKK DSS Worm,Spinning e Casting,grouped,4,4.50,4.50,https://clanpesca.com/prodotto/bkk-dss-worm/
23242,bkk,BKK DSS Worm UVO,Spinning e Casting,grouped,3,4.50,4.50,https://clanpesca.com/prodotto/bkk-dss-worm-uvo/
23370,bkk,BKK Duolock Snap 51,Mare,grouped,6,3.50,3.50,https://clanpesca.com/prodotto/bkk-duolock-snap-51-2/
23351,bkk,BKK IWS Lead,Siluro,grouped,3,4.70,5.50,https://clanpesca.com/prodotto/bkk-iws-lead/
23228,bkk,BKK Native 12 BL SS,Spinning e Casting,grouped,4,8.50,8.50,https://clanpesca.com/prodotto/bkk-native-12-bl-ss/
23220,bkk,BKK Native 12 SS,Spinning e Casting,grouped,7,8.50,8.50,https://clanpesca.com/prodotto/bkk-native-12-ss/
23408,bkk,BKK Nemesis,Spinning e Casting,grouped,6,5.50,5.50,https://clanpesca.com/prodotto/bkk-nemesis/
25231,bkk,BKK OCD Accessory Box-S,Luccio,simple,0,4.99,4.99,https://clanpesca.com/prodotto/bkk-ocd-accessory-box-s/
25220,bkk,BKK OCD Tackle System-A2,Luccio,simple,0,24.99,24.99,https://clanpesca.com/prodotto/bkk-tackle-system-a2/
25225,bkk,BKK OCD Tackle System-A2 Loaded,Luccio,simple,0,39.00,39.00,https://clanpesca.com/prodotto/tackle-system-a2-loaded/
26255,bkk,BKK Permalock Weighted,Minuteria,grouped,5,7.90,9.10,https://clanpesca.com/prodotto/bkk-permalock-weighted/
26218,bkk,BKK Predator WG Weedless,Spinning e Casting,grouped,5,6.90,6.90,https://clanpesca.com/prodotto/bkk-predator-wg-weedless/
23216,bkk,BKK Reefmaster NP,Mare,grouped,4,11.50,11.50,https://clanpesca.com/prodotto/bkk-reefmaster-np/
23473,bkk,BKK Rolling Swivel 32,Mare,grouped,6,2.60,2.60,https://clanpesca.com/prodotto/bkk-rolling-swivel-32/
23466,bkk,BKK Round Elite Classic,Siluro,grouped,23,4.10,5.80,https://clanpesca.com/prodotto/bkk-round-elite-classic/
24382,bkk,BKK Short Sleeve Casual Shirt Brand Values Pike,Abbigliamento,grouped,3,45.00,45.00,https://clanpesca.com/prodotto/bkk-short-sleeve-casual-shirt/
26342,bkk,BKK Silent Chaser EWG,Luccio,grouped,11,6.50,6.50,https://clanpesca.com/prodotto/bkk-silent-chaser-ewg/
26236,bkk,BKK Siren,Spinning e Casting,grouped,4,4.95,4.95,https://clanpesca.com/prodotto/bkk-siren/
26235,bkk,BKK Siren #2/0,Spinning e Casting,simple,0,4.95,4.95,https://clanpesca.com/prodotto/bkk-siren-2-0-2/
26233,bkk,BKK Siren #4/0,Spinning e Casting,simple,0,4.95,4.95,https://clanpesca.com/prodotto/bkk-siren-4-0/
26234,bkk,BKK Siren #5/0,Spinning e Casting,simple,0,4.95,4.95,https://clanpesca.com/prodotto/bkk-siren-5-0/
23310,bkk,BKK Spear 21 SS,Mare,grouped,10,8.90,8.90,https://clanpesca.com/prodotto/bkk-spear-21-ss/
23423,bkk,BKK Spear 21 UVC,Siluro,grouped,4,9.00,10.00,https://clanpesca.com/prodotto/bkk-spear-21-uvc/
23326,bkk,BKK Spear 21 UVO,Mare,grouped,9,8.95,10.00,https://clanpesca.com/prodotto/bkk-spear-21-uvo/
23233,bkk,BKK Spirit Walker,Spinning e Casting,grouped,2,4.20,4.20,https://clanpesca.com/prodotto/bkk-spirit-walker/
23471,bkk,BKK Split Ring 41,Mare,grouped,3,4.00,4.00,https://clanpesca.com/prodotto/bkk-split-ring-41/
23384,bkk,BKK Split Ring 51,Mare,grouped,6,7.00,7.00,https://clanpesca.com/prodotto/bkk-split-ring-51/
30052,bkk,BKK Spoon-10 SS,Trout Area,grouped,3,4.20,4.20,https://clanpesca.com/prodotto/bkk-spoon-10-ss/
26287,bkk,BKK Titan Diver,Luccio,grouped,8,8.90,10.50,https://clanpesca.com/prodotto/bkk-titan-diver/
32533,bkk,BKK Trailer Hook,Luccio,grouped,3,4.99,4.99,https://clanpesca.com/prodotto/bkk-trailer-hook/
23342,bkk,BKK Trigger 21,Siluro,grouped,4,9.50,11.90,https://clanpesca.com/prodotto/bkk-trigger-21/
23346,bkk,BKK Trigger 21 UVO,Siluro,grouped,2,11.90,11.90,https://clanpesca.com/prodotto/bkk-trigger-21-uvo/
23360,bkk,BKK Trigger Lead,Siluro,grouped,3,4.80,4.80,https://clanpesca.com/prodotto/bkk-trigger-lead/
23418,bkk,BKK Viper 41,Mare,grouped,4,11.55,12.00,https://clanpesca.com/prodotto/bkk-viper-41/
29802,bkk,Felpa BKK  Hoodie Zander Grey,Abbigliamento,grouped,5,59.99,59.99,https://clanpesca.com/prodotto/felpa-bkk-hoodie-zander-grey/
24311,bkk,Felpa BKK Hoodie Cappuccio Black,Abbigliamento,grouped,3,59.00,59.00,https://clanpesca.com/prodotto/felpa-bkk-hoodie-cappuccio-black/
29812,bkk,Felpa BKK Hoodie Pike Black,Abbigliamento,grouped,6,59.99,59.99,https://clanpesca.com/prodotto/felpa-bkk-hoodie-pike-black/
33184,bkk,Felpa con Cappuccio BKK Hoodie Black Camo,Abbigliamento,grouped,4,62.00,62.00,https://clanpesca.com/prodotto/felpa-con-cappuccio-bkk-hoodie-black-camo/
24318,bkk,Giacca impermeabile BKK Rain Jacket,Abbigliamento,grouped,3,340.00,340.00,https://clanpesca.com/prodotto/giacca-impermeabile-bkk-rain-jacket/
24326,bkk,Giacca Softshell BKK Softshell Jacket Black,Abbigliamento,grouped,2,105.00,105.00,https://clanpesca.com/prodotto/giacca-softshell-bkk-softshell-jacket-black/
24342,bkk,Guanti BKK Opala Gloves,Abbigliamento,grouped,3,28.50,28.50,https://clanpesca.com/prodotto/guanti-bkk-opala-gloves-2/
24388,bkk,Pile Fleece BKK Black,Abbigliamento,grouped,3,55.00,55.00,https://clanpesca.com/prodotto/pile-fleece-bkk-black/
30030,blackbay,Blackbay BlackBug Beetle,Luccio,grouped,10,39.95,39.95,https://clanpesca.com/prodotto/blackbay-blackbug-beetle/
30043,blackbay,Blackbay BlackBug Beetle Junior,Luccio,grouped,5,29.95,29.95,https://clanpesca.com/prodotto/blackbay-blackbug-beetle-junior/
30065,blackbay,Blackbay Blackshad Cm 20,Luccio,grouped,6,11.70,11.70,https://clanpesca.com/prodotto/blackbay-blackshad-cm-20/
30074,blackbay,Blackbay Blackshad Cm 24,Luccio,grouped,6,13.70,13.70,https://clanpesca.com/prodotto/blackbay-blackshad-cm-24/
30084,blackbay,Blackbay Blackshad Cm 28,Luccio,grouped,8,21.80,21.80,https://clanpesca.com/prodotto/blackbay-blackshad-cm-28/
30094,blackbay,Blackbay Blackshad Cm 32,Luccio,grouped,8,26.80,26.80,https://clanpesca.com/prodotto/blackbay-blackshad-cm-32/
30108,blackbay,Blackbay Blacktail Rooster Jr Cm 14,Luccio,grouped,5,3.70,3.70,https://clanpesca.com/prodotto/blackbay-blacktail-rooster-jr-cm-14/
30122,blackbay,Blackbay BlackTail Shad Jr Cm 13,Luccio,grouped,5,3.70,3.70,https://clanpesca.com/prodotto/blackbay-blacktail-shad-jr-cm-13/
31642,blackbay,Blacktail Rooster S Cm 19 Gr 45,Luccio,grouped,10,8.70,8.70,https://clanpesca.com/prodotto/blacktail-rooster-s-cm-19-gr-45/
31668,blackbay,Blacktail Shad S Cm 16.5 Gr 50,Luccio,grouped,10,8.70,8.70,https://clanpesca.com/prodotto/blacktail-shad-s-cm-16-5-gr-50/
24937,bone,Bone Entice Topwater Cm11 Gr 20,Luccio,grouped,6,29.99,29.99,https://clanpesca.com/prodotto/bone-entice-topwater/
26983,bone,Bone Espybarra 176 mm 61 gr,Luccio,grouped,6,49.00,49.00,https://clanpesca.com/prodotto/bone-espybarra-176-mm-61-gr/
24965,bone,Bone Focus Swimbait Cm13 Gr 40,Luccio,grouped,14,34.90,34.90,https://clanpesca.com/prodotto/bone-focus-swimbait-130mm-40g/
24984,bone,Bone Fury TopWater Cm13 Gr 39,Luccio,grouped,7,39.00,39.00,https://clanpesca.com/prodotto/bone-fury-topwater-cm13-gr-39/
29738,bone,"Bone Heartcore BHC6112LS Spinning 6'.11"" Gr 3/14",Mare,simple,0,399.00,399.00,https://clanpesca.com/prodotto/bone-heartcore-bhc6112ls-spinning-6-11-gr-3-14/
28339,bone,Bone Heartcore Spinning BHC862MHS 2 Pz,Mare,simple,0,399.00,399.00,https://clanpesca.com/prodotto/canna-heartcore-bone-spinning-bhc862mhs-2-pz/
24993,bone,Bone Hoverjet 100 TopWater Cm 10 Gr 16,Luccio,grouped,4,29.99,29.99,https://clanpesca.com/prodotto/bone-hoverjet-100-topwater-cm-10-gr-16/
25004,bone,Bone Hoverjet 130 Cm 13 Gr 28,Luccio,grouped,6,33.99,33.99,https://clanpesca.com/prodotto/bone-hoverjet-130/
27024,bone,Bone Lyra 100F 100 mm 17 Gr,Spinning e Casting,grouped,6,29.95,29.95,https://clanpesca.com/prodotto/bone-lyra-100f-100-mm-17-gr/
27004,bone,Bone Versal 190F 190 MM 150 Gr,Luccio,grouped,9,49.00,49.00,https://clanpesca.com/prodotto/bone-versal-190f-190-mm-150-gr/
29138,bone,"Bone Voyage BVC704M 7'.0"" Gr 7/21",Spinning e Casting,simple,0,369.00,369.00,https://clanpesca.com/prodotto/bone-voyage-bvc704m-7-0-gr-7-21/
29119,bone,"Bone Voyage Salt Finesse BVS684L 6'.8"" Gr 1/12",Mare,simple,0,319.00,319.00,https://clanpesca.com/prodotto/bone-voyage-salt-finesse-bvs684l-6-3-gr-1-12/
29142,bone,"Bone Voyage X BXC764XXXH BBS 7'.6"" Gr 21/140",Luccio,simple,0,459.00,459.00,https://clanpesca.com/prodotto/bone-voyage-x-bxc764xxxh-bbs-7-6-gr-21-140/
29730,bone,"Bone Voyage X BXS704XH 7'.0"" Gr 14/70",Luccio,simple,0,365.00,365.00,https://clanpesca.com/prodotto/bone-voyage-x-bxs704xh-7-0-gr-14-70/
29131,bone,"Bone Voyage X BXS904MH 9'.0"" Gr 10/40",Mare,simple,0,445.00,445.00,https://clanpesca.com/prodotto/bone-voyage-x-bxs904mh-9-0-gr-10-40/
25047,bone,Canna Bone Ocean Thug 601L Casting PE 0.8-2.0,Mare,simple,0,269.00,269.00,https://clanpesca.com/prodotto/bone-ocean-thug-601l/
32309,bone,"Canna Casting Bone GBS BVC764XXXXH 7'.6"" Gr 280 Heavy Fast",Luccio,simple,0,459.00,459.00,https://clanpesca.com/prodotto/canna-casting-bone-gbs-bvc764xxxxh-7-6-gr-280-heavy-fast/
25019,bone,Toughfia Minnow Skygazer Cm 6 Gr 8 by Bone Fishing World,Mare,grouped,4,12.20,12.20,https://clanpesca.com/prodotto/toughfia-minnow-skygazer/
25045,bone,Toughfia Yellowcheek Jerk 100 Cm 10 Gr 12 by Bone Fishing World,Mare,grouped,6,15.70,15.70,https://clanpesca.com/prodotto/toughfia-yellowcheek-jerk-100-cm-10-gr-12-by-bone-fishing-world/
25030,bone,Toughfia Yellowcheek Jerkbait 70 Cm 7 Gr 7 by Bone Fishing World,Mare,grouped,4,12.90,12.90,https://clanpesca.com/prodotto/toughfia-yellowcheek-jerkbait-70-cm-7-gr-7-by-bone-fishing-world/
13588,carson,Carson Ace X-One Mt 500,Fili Nylon,grouped,7,13.50,22.90,https://clanpesca.com/prodotto/carson-ace-x-one-mt-500/
13851,carson,Carson Astral Spin,Rock Fishing,grouped,1,55.00,55.00,https://clanpesca.com/prodotto/carson-astral-spin/
15193,carson,Carson Azzard Spin,Due Pezzi,grouped,2,55.00,55.00,https://clanpesca.com/prodotto/carson-canna-da-spinning-azzard-spin/
27704,carson,Carson Bolognese Exclusive Mt 6 + Nagasaro,Combo e Kit,woosb,0,99.00,99.00,https://clanpesca.com/prodotto/carson-bolognese-exclusive-mt-6-nagasaro/
27706,carson,Carson Bolognese Exclusive Mt 7 + Nagasaro,Combo e Kit,woosb,0,125.00,125.00,https://clanpesca.com/prodotto/carson-bolognese-exclusive-mt-7-nagasaro-copia/
15198,carson,Carson Canna Bolognese Exclusive Bolo,Bolognese,grouped,4,39.00,119.00,https://clanpesca.com/prodotto/carson-canna-bolognese-exclusive-bolo/
15202,carson,Carson Canna Bolognese Patriot Bolo,Bolognese,grouped,2,45.00,55.00,https://clanpesca.com/prodotto/carson-canna-bolognese-patriot-bolo/
13502,carson,Carson Canna Bolognese Wolfen,Bolognese,grouped,3,55.00,65.00,https://clanpesca.com/prodotto/carson-canna-bolognese-wolfen/
13522,carson,Carson Canna Cat Stige Break line,Siluro,grouped,2,135.00,148.00,https://clanpesca.com/prodotto/carson-canna-cat-stige-break-line/
29037,carson,Carson Canna CatSpin II,Siluro,grouped,2,110.00,110.00,https://clanpesca.com/prodotto/carson-canna-catspin-ii/
22155,carson,Carson Canna Dark Matter PJDM-860,Mare,grouped,2,59.00,69.00,https://clanpesca.com/prodotto/carson-canna-dark-matter-pjdm-860/
13513,carson,Carson Canna Dark Matter PJDM-905 Catfish,Due Pezzi,grouped,2,115.00,119.00,https://clanpesca.com/prodotto/carson-dark-matter-pjdm-905-catfish/
13510,carson,Carson Canna Dark Matter PJDM-919 Catfish,Due Pezzi,grouped,2,179.00,219.00,https://clanpesca.com/prodotto/carson-canna-dark-matter-pjdm-919-catfish/
27662,carson,Carson Canna Extreme Power,Mare,grouped,2,99.00,99.00,https://clanpesca.com/prodotto/carson-canna-extreme-power/
13548,carson,Carson Canna Gojira Spin,Spinning,grouped,2,59.00,59.00,https://clanpesca.com/prodotto/carson-canna-gojira-spin/
27708,carson,Carson Canna Hevia X 10 Match + BBS 300,Tecniche Varie,simple,0,175.00,175.00,https://clanpesca.com/prodotto/carson-canna-hevia-x-10-match-bbs-300/
15224,carson,Carson Canna Kermit Casting,Monopezzo,grouped,3,125.00,125.00,https://clanpesca.com/prodotto/carson-canne-kermit-da-casting/
15220,carson,Carson Canna Kermit Spin,Monopezzo,grouped,2,125.00,125.00,https://clanpesca.com/prodotto/carson-canne-da-spinning-kermit/
27701,carson,Carson Canna Teleregolabile Dyonisos Mt 5,Tecniche Varie,simple,0,80.00,80.00,https://clanpesca.com/prodotto/carson-canna-teleregolabile-dyonisos-mt-5/
27678,carson,Carson Canna Terminal Power,Mare,grouped,2,99.00,99.00,https://clanpesca.com/prodotto/carson-canna-terminal-power/
13848,carson,Carson Canna X-Pro Predator,Rock Fishing,grouped,2,109.00,115.00,https://clanpesca.com/prodotto/carson-x-predator-pro/
13519,carson,Carson Canna Zenith by Takeshi,Canne Trout Area,grouped,2,139.00,149.00,https://clanpesca.com/prodotto/carson-canna-area-game-zenith-by-takeshi/
15366,carson,Carson Canne Telescopiche Hercules,All Round,grouped,0,79.00,79.00,https://clanpesca.com/prodotto/carson-canna-hercules/
13883,carson,Carson Canne Tenax Carbon,Bolognese,grouped,2,35.00,35.00,https://clanpesca.com/prodotto/carson-tenax-carbon/
28081,carson,Carson Cat Stige II By Luca Pozzato,Siluro,grouped,2,165.00,175.00,https://clanpesca.com/prodotto/carson-cat-stige-ii-by-luca-pozzato/
28097,carson,Carson Cat Stige Power Nylon Leader Mt 50 Lb 165,Siluro,simple,0,12.00,12.00,https://clanpesca.com/prodotto/carson-cat-stige-power-nylon-leader-mt-50-lb-165/
28094,carson,Carson Cat Stige Power Spin Braid Mt 150 Lb 100,Siluro,simple,0,40.00,40.00,https://clanpesca.com/prodotto/carson-cat-stige-power-spin-braid-mt-150-lb-100/
15212,carson,Carson Dark Matter PJDM-970,Spinning,grouped,2,65.00,75.00,https://clanpesca.com/prodotto/carson-dark-matter-pjdm-970/
13888,carson,"Carson Fight Club ""Monster Experience"" No Limits",Storione,simple,0,139.00,139.00,https://clanpesca.com/prodotto/carson-fight-club-monster-experience-no-limits/
22070,carson,Carson Fodero Portacanne 3000/2 Verde,Mare,grouped,2,38.00,49.00,https://clanpesca.com/prodotto/carson-fodero-portacanne-3000-2-verde/
22234,carson,Carson Fodero Portacanne Garda,Mare,grouped,2,25.00,25.00,https://clanpesca.com/prodotto/carson-fodero-portacanne-garda/
22222,carson,Carson Fodero Portacanne Jeans,Mare,grouped,2,39.00,49.00,https://clanpesca.com/prodotto/carson-fodero-portacanne-jeans/
15206,carson,Carson Forbici in Ceramica per Trecciati,Pinze & Forbici,grouped,2,13.00,14.00,https://clanpesca.com/prodotto/carson-forbici-in-ceramica/
14715,carson,Carson Guadino in Alluminio,Nasse & Guadini,grouped,6,12.50,18.90,https://clanpesca.com/prodotto/carson-guadino-alluminio/
15216,carson,Carson Innovation Spin,Spinning,grouped,3,99.00,119.00,https://clanpesca.com/prodotto/canne-da-spinning/
13559,carson,Carson Maciste Mt 130,Fili Trecciati,grouped,10,13.50,13.50,https://clanpesca.com/prodotto/carson-maciste-mt-130/
13579,carson,Carson Maxx-One Mt 150,Fili Nylon,grouped,9,9.90,11.50,https://clanpesca.com/prodotto/carson-maxx-one-mt-150/
13530,carson,Carson Mulinelli Baitcasting GBH 501,Casting,simple,0,109.00,109.00,https://clanpesca.com/prodotto/carson-mulinelli-baitcasting-gbh-501/
13506,carson,Carson Mulinello Falcon FCN 6+1BB,Spinning,grouped,3,105.00,125.00,https://clanpesca.com/prodotto/carson-mulinello-falcon-fcn-61bb/
22217,carson,Carson Mulinello Foxer FD,Mulinelli,grouped,5,30.00,34.00,https://clanpesca.com/prodotto/carson-mulinello-foxer-fd/
22237,carson,Carson Mulinello Pro ST,Offerte,grouped,2,25.00,25.00,https://clanpesca.com/prodotto/carson-mulinello-pro-st/
13507,carson,Carson Mulinello Wicat HCP 6000,Mare,simple,0,129.00,129.00,https://clanpesca.com/prodotto/mulinello-carson-wicat-hcp/
14307,carson,Carson Pasturatore Flat,Pasturatori,grouped,6,2.90,4.55,https://clanpesca.com/prodotto/carson-pasturatore-flat/
14286,carson,Carson Pasturatore Method Feeder In Line,Pasturatori,grouped,6,1.90,4.50,https://clanpesca.com/prodotto/carson-pasturatore-method-feeder-in-line/
15199,carson,Carson Reaction Spin,Spinning,simple,0,44.00,44.00,https://clanpesca.com/prodotto/carson-reaction-spin/
13853,carson,Carson Retino Porta Pesci a Strozzo,Nasse & Guadini,simple,0,8.50,8.50,https://clanpesca.com/prodotto/carson-retino-porta-pesci-a-strozzo/
29046,carson,Carson Serial Bass Double Willow,Luccio,grouped,4,8.00,8.00,https://clanpesca.com/prodotto/carson-serial-bass-double-willow/
29427,carson,Carson Squid Soft Cm 15 Gr 60,Mare,grouped,5,9.90,9.90,https://clanpesca.com/prodotto/carson-squid-soft-cm-15-gr-60/
29446,carson,Carson Squid Soft Cm 20 Gr 100,Mare,grouped,5,13.90,13.90,https://clanpesca.com/prodotto/carson-squid-soft-cm-20-gr-100/
29452,carson,Carson Squid Soft Cm 20 Gr 120,Mare,grouped,5,15.30,15.30,https://clanpesca.com/prodotto/carson-squid-soft-cm-20-gr-120/
29459,carson,Carson Squid Soft Cm 20 Gr 150,Mare,grouped,5,15.95,15.95,https://clanpesca.com/prodotto/carson-squid-soft-cm-20-gr-150/
29439,carson,Carson Squid Soft Cm 20 Gr 85,Mare,grouped,5,12.60,12.60,https://clanpesca.com/prodotto/carson-squid-soft-cm-20-gr-85/
13496,carson,Carson Street Krabby Manico di Guadino,Nasse & Guadini,grouped,3,34.00,49.00,https://clanpesca.com/prodotto/carson-street-krabby-manico-di-guadino/
13720,carson,Carson Trecciato Golia Crocodile 100 MT,Fili Trecciati,grouped,4,9.90,9.90,https://clanpesca.com/prodotto/barbetta-trecciato-golia-crocodile-100-mt/
27637,carson,Combo Spinning Pesante Mt 2.40 fino a Gr 300,Combo e Kit,woosb,0,168.00,168.00,https://clanpesca.com/prodotto/combo-spinning-pesante/
13514,carson,Mulinello Carson Beast HPS 6+1BB,Mare,grouped,2,165.00,185.00,https://clanpesca.com/prodotto/mulinello-carson-beast/
27591,carson,Mulinello Carson Hercules FD,Luccio,grouped,6,22.00,22.00,https://clanpesca.com/prodotto/mulinello-carson-hercules-fd/
14265,clan,Porta Motore per Belly Boat,Accessori,simple,0,65.00,65.00,https://clanpesca.com/prodotto/porta-motore-per-belly-boat/
16394,colmic,Colmic Girelle Side Line Rolling,Mare,grouped,2,2.50,2.50,https://clanpesca.com/prodotto/colmic-girelle-side-line-rolling/
16382,colmic,Colmic Hayabusa Nail Float,Mare,grouped,3,3.00,3.00,https://clanpesca.com/prodotto/colmic-hayabusa-nail-float/
16357,colmic,Colmic Pellet Feeder,Offerte,grouped,4,2.70,2.70,https://clanpesca.com/prodotto/pellet-feeder-colmic/
15662,decoy,Amo Decoy Worm 22,Ami Wide Gap,grouped,7,6.70,6.70,https://clanpesca.com/prodotto/ami-decoy-worm-22/
15726,decoy,Decoy DJ-100 Grand Pike,Ami Assist,grouped,2,6.50,7.90,https://clanpesca.com/prodotto/decoy-dj-100-grand-pike/
15752,decoy,Decoy Gommini Para Colpi I Guard,Piombi,grouped,2,2.80,2.80,https://clanpesca.com/prodotto/decoy-gommini-para-colpi/
15621,decoy,Decoy JS-1 Jigging Single Sergeant'N',Ami Assist,grouped,2,6.50,6.50,https://clanpesca.com/prodotto/decoy-js-1-jigging-single-sergeantn/
15713,decoy,Decoy Metan Lock,Accessori Vari,grouped,2,2.95,2.95,https://clanpesca.com/prodotto/decoy-metan-lock/
15734,decoy,Decoy Pike AS-03,Ami Assist,grouped,2,4.90,4.90,https://clanpesca.com/prodotto/decoy-pike-as-03/
15748,decoy,Decoy Piombi Plus Sinker,Piombi,grouped,2,2.80,2.80,https://clanpesca.com/prodotto/decoy-piombi-plus-sinker/
15730,decoy,Decoy Pluggin' Single 27,Ami,grouped,2,3.50,3.50,https://clanpesca.com/prodotto/decoy-pluggin-single-27/
15670,decoy,Decoy SG-21 Light Shore Fishing Lead,Piombi,grouped,4,3.95,3.95,https://clanpesca.com/prodotto/decoy-sg-21-light-shore-fishing-lead/
15703,decoy,Decoy SGS Kit Light Shore,Piombi,simple,0,8.00,8.00,https://clanpesca.com/prodotto/decoy-sgs-kit-light-shore/
15740,decoy,Decoy Sinker Cap,Piombi,simple,0,2.95,2.95,https://clanpesca.com/prodotto/decoy-sinker-cap/
15705,decoy,Decoy TJ 101 Trailer Jack Mini Mis M,Ami,simple,0,9.25,9.25,https://clanpesca.com/prodotto/decoy-tj-101-trailer-jack-mini-mis-m/
